1.67043	1.52043	1.3998	1.27649	1.17632	1.10683	1.04686	1.00381	1.00165	1.01645	1.05362	1.12424	1.2034	1.30545	1.43081	1.56261	1.82758	2.01812	2.16237	2.31968	2.45671	2.5944	2.72439	2.81932	2.89887	2.95842	2.98452	2.99997	2.9849	2.94595	2.88512	2.79893	2.70076	2.57718	2.44031	2.29495	2.14243	1.9863	1.83298	1.67792	
1.65903	1.52106	1.38503	1.26632	1.17779	1.09733	1.04351	1.00801	1.00205	1.01623	1.05367	1.1235	1.20713	1.31295	1.43619	1.5796	1.86277	2.02338	2.17472	2.33089	2.47372	2.5951	2.7188	2.82389	2.90085	2.95642	2.99078	3.00087	2.98702	2.94305	2.87886	2.79689	2.69181	2.57006	2.43546	2.29	2.13639	1.9789	1.82307	1.66833	
1.64665	1.50635	1.37607	1.26215	1.16329	1.08704	1.03358	1.00661	1.00173	1.02438	1.06575	1.12714	1.22176	1.33081	1.45453	1.58314	1.89395	2.03976	2.1988	2.34428	2.49377	2.6228	2.73138	2.82907	2.90774	2.96318	2.99316	2.99938	2.97947	2.93728	2.87444	2.78618	2.67892	2.55656	2.4193	2.27179	2.11715	1.96087	1.80522	1.65508	
1.62526	1.48464	1.35448	1.24599	1.15187	1.07966	1.03158	1.00311	1.00258	1.02096	1.07271	1.14571	1.23321	1.34309	1.46514	1.60982	1.90356	2.06099	2.21585	2.36885	2.50414	2.63691	2.75313	2.84568	2.91775	2.96802	2.99555	2.9979	2.9764	2.93061	2.85982	2.76945	2.66119	2.53519	2.39652	2.24827	2.09412	1.93752	1.78153	1.63074	
1.59697	1.45752	1.33756	1.22417	1.13508	1.06697	1.02057	1.00137	1.00513	1.03755	1.08513	1.15818	1.25341	1.36722	1.50046	1.64361	1.93231	2.0941	2.24814	2.39526	2.5385	2.65904	2.76665	2.85869	2.92912	2.97609	2.9978	2.99576	2.96867	2.91801	2.84593	2.75234	2.63934	2.51102	2.37056	2.22044	2.06483	1.90751	1.75317	1.60621	
1.57369	1.43696	1.31046	1.20937	1.12466	1.06188	1.01849	1.00253	1.00616	1.0367	1.0965	1.1733	1.27422	1.38888	1.51841	1.64829	1.96786	2.11716	2.2724	2.41952	2.55285	2.68225	2.78931	2.87429	2.93894	2.98028	2.99926	2.99301	2.96235	2.90766	2.82969	2.73215	2.61671	2.4864	2.34371	2.19248	2.03703	1.88071	1.72709	1.57757	
1.54808	1.41518	1.29773	1.19321	1.10816	1.04485	1.01321	0.997595	1.01536	1.04918	1.10387	1.19102	1.28998	1.40836	1.5416	1.71719	1.98382	2.14854	2.29863	2.4479	2.58163	2.69438	2.79901	2.8853	2.9473	2.98671	3.00083	2.98905	2.95346	2.89569	2.81651	2.71599	2.59793	2.4651	2.32034	2.16834	2.01185	1.85455	1.70045	1.55805	
1.5326	1.40504	1.28708	1.18107	1.10448	1.04612	1.01021	0.997875	1.0118	1.05781	1.12013	1.19546	1.29874	1.42337	1.5567	1.79597	2.0044	2.15933	2.31321	2.451	2.59656	2.71842	2.81291	2.89278	2.9527	2.98865	2.9981	2.98553	2.95165	2.89062	2.80532	2.70251	2.58315	2.44842	2.30326	2.15097	1.9945	1.83824	1.68957	1.54176	
1.53105	1.39147	1.27555	1.18221	1.10105	1.04486	1.0111	1.00375	1.01092	1.0484	1.12182	1.2061	1.30228	1.42477	1.57157	1.83147	2.01258	2.16312	2.32301	2.46045	2.59503	2.71612	2.81865	2.89701	2.95199	2.98971	2.99632	2.98817	2.9534	2.87898	2.80073	2.69851	2.57645	2.44182	2.29642	2.14558	1.98738	1.83224	1.68036	1.53307	
