2.56325	1.95018	1.39136	1.03942	1.29913	1.96563	2.58581	2.95532	2.9404	2.58907	
2.5281	1.88508	1.34701	1.03689	1.39369	2.04388	2.62258	2.97272	2.92622	2.5503	
2.47376	1.86411	1.30623	1.02026	1.52131	2.14298	2.6824	2.96579	2.91112	2.49311	
2.36227	1.76142	1.23343	0.986313	1.60073	2.18963	2.74171	3.00523	2.8665	2.4015	
2.26873	1.65085	1.15276	1.0247	1.7007	2.33811	2.81876	2.99258	2.79755	2.29645	
2.15031	1.54322	1.12796	0.987531	1.80957	2.4127	2.87733	2.99837	2.7316	2.18834	
2.07615	1.44467	1.05463	1.03118	1.93614	2.5289	2.91558	2.96639	2.6531	2.08057	
1.99106	1.42279	1.03656	1.18253	1.94381	2.56241	2.95084	2.97251	2.60441	2.03076	
1.90432	1.37256	1.04679	1.29716	1.99005	2.58975	2.97325	2.93682	2.56559	1.98029	
