0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49878	0.49878	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248782	0.248782	0.748779	0.748779	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124088	0.124088	0.498171	0.498171	0.874083	0.874083	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0618925	0.0618925	0.310673	0.310673	0.685669	0.685669	0.936888	0.936888	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0308708	0.0308708	0.185979	0.185979	0.497713	0.497713	0.810972	0.810972	0.968367	0.968367	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153977	0.0153977	0.108236	0.108236	0.341466	0.341466	0.653961	0.653961	0.889478	0.889478	0.984145	0.984145	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.00768009	0.00768009	0.0617036	0.0617036	0.224567	0.224567	0.497332	0.497332	0.771432	0.771432	0.936696	0.936696	0.992053	0.992053	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0.00383068	0.00383068	0.034626	0.034626	0.142936	0.142936	0.360617	0.360617	0.634048	0.634048	0.853862	0.853862	0.964307	0.964307	0.996017	0.996017	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0.00191067	0.00191067	0.0191908	0.0191908	0.0886491	0.0886491	0.251511	0.251511	0.496999	0.496999	0.743687	0.743687	0.90895	0.90895	0.980123	0.980123	0.998004	0.998004	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0.000953004	0.000953004	0.0105296	0.0105296	0.0538352	0.0538352	0.169882	0.169882	0.373956	0.373956	0.620042	0.620042	0.826117	0.826117	0.94445	0.94445	0.989042	0.989042	0.998999	0.998999	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0.00047534	0.00047534	0.00572964	0.00572964	0.0321296	0.0321296	0.111717	0.111717	0.27167	0.27167	0.496699	0.496699	0.722828	0.722828	0.885139	0.885139	0.966691	0.966691	0.994008	0.994008	0.999498	0.999498	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0.00023709	0.00023709	0.00309608	0.00309608	0.0188974	0.0188974	0.0718262	0.0718262	0.191498	0.191498	0.38391	0.38391	0.609488	0.609488	0.803786	0.803786	0.925816	0.925816	0.980317	0.980317	0.996747	0.996747	0.999749	0.999749	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0.000118256	0.000118256	0.0016631	0.0016631	0.0109775	0.0109775	0.0452973	0.0452973	0.131516	0.131516	0.287469	0.287469	0.496424	0.496424	0.7064	0.7064	0.864652	0.864652	0.953	0.953	0.988512	0.988512	0.998244	0.998244	0.999874	0.999874	1	1	1	1	1	1	1	
0	0	0	0	0	0	5.89837e-05	5.89837e-05	0.000888794	0.000888794	0.00630894	0.00630894	0.0280955	0.0280955	0.0883016	0.0883016	0.209303	0.209303	0.391692	0.391692	0.601156	0.601156	0.785333	0.785333	0.908718	0.908718	0.970712	0.970712	0.993366	0.993366	0.999057	0.999057	0.999937	0.999937	1	1	1	1	1	1	
0	0	0	0	0	2.94199e-05	2.94199e-05	0.000472877	0.000472877	0.00359226	0.00359226	0.0171757	0.0171757	0.0581252	0.0581252	0.148655	0.148655	0.300275	0.300275	0.496168	0.496168	0.69302	0.69302	0.846875	0.846875	0.93964	0.93964	0.982011	0.982011	0.996205	0.996205	0.999496	0.999496	0.999968	0.999968	1	1	1	1	1	
0	0	0	0	1.46741e-05	1.46741e-05	0.000250608	0.000250608	0.00202876	0.00202876	0.0103674	0.0103674	0.0376005	0.0376005	0.103279	0.103279	0.22428	0.22428	0.397983	0.397983	0.594354	0.594354	0.76976	0.76976	0.893144	0.893144	0.960774	0.960774	0.989091	0.989091	0.997846	0.997846	0.999732	0.999732	0.999984	0.999984	1	1	1	1	
0	0	0	7.31915e-06	7.31915e-06	0.000132353	0.000132353	0.00113752	0.00113752	0.00618791	0.00618791	0.0239507	0.0239507	0.0703599	0.0703599	0.163632	0.163632	0.310919	0.310919	0.495929	0.495929	0.681843	0.681843	0.831301	0.831301	0.926877	0.926877	0.974898	0.974898	0.993458	0.993458	0.998787	0.998787	0.999858	0.999858	0.999992	0.999992	1	1	1	
0	0	3.65065e-06	3.65065e-06	6.96837e-05	6.96837e-05	0.000633709	0.000633709	0.00365655	0.00365655	0.0150477	0.0150477	0.0470987	0.0470987	0.116882	0.116882	0.237096	0.237096	0.403198	0.403198	0.588659	0.588659	0.75639	0.75639	0.878972	0.878972	0.950829	0.950829	0.984155	0.984155	0.996116	0.996116	0.999321	0.999321	0.999925	0.999925	0.999996	0.999996	1	1	
0	1.82087e-06	1.82087e-06	3.65866e-05	3.65866e-05	0.000351009	0.000351009	0.00214145	0.00214145	0.00933821	0.00933821	0.0310341	0.0310341	0.0819054	0.0819054	0.176843	0.176843	0.319945	0.319945	0.495703	0.495703	0.67232	0.67232	0.817532	0.817532	0.914813	0.914813	0.967451	0.967451	0.990121	0.990121	0.997714	0.997714	0.999622	0.999622	0.99996	0.99996	0.999998	0.999998	1	
0	9.08216e-07	1.91614e-05	1.91614e-05	0.000193414	0.000193414	0.00124404	0.00124404	0.00573105	0.00573105	0.0201597	0.0201597	0.0564077	0.0564077	0.129258	0.129258	0.248219	0.248219	0.407609	0.407609	0.583796	0.583796	0.744749	0.744749	0.866054	0.866054	0.941068	0.941068	0.978758	0.978758	0.993908	0.993908	0.998666	0.998666	0.999791	0.999791	0.999979	0.999979	0.999999	1	
0	9.55731e-06	1.00125e-05	0.000106075	0.000106075	0.000717448	0.000717448	0.00348208	0.00348208	0.0129278	0.0129278	0.0382395	0.0382395	0.0927441	0.0927441	0.188594	0.188594	0.32772	0.32772	0.495488	0.495488	0.664076	0.664076	0.805253	0.805253	0.903469	0.903469	0.959867	0.959867	0.986315	0.986315	0.996281	0.996281	0.999227	0.999227	0.999885	0.999885	0.999989	0.99999	1	
0	4.99405e-06	5.76986e-05	5.79267e-05	0.000411016	0.000411016	0.00209639	0.00209639	0.00819341	0.00819341	0.0255528	0.0255528	0.0654253	0.0654253	0.140552	0.140552	0.257987	0.257987	0.411399	0.411399	0.579576	0.579576	0.734492	0.734492	0.854241	0.854241	0.931599	0.931599	0.973059	0.973059	0.991286	0.991286	0.99775	0.99775	0.999555	0.999555	0.999937	0.999937	0.999994	1	
0	2.87789e-05	3.13958e-05	0.000233926	0.000234041	0.00125165	0.00125165	0.00513746	0.00513746	0.0168519	0.0168519	0.0454404	0.0454404	0.102897	0.102897	0.199126	0.199126	0.334506	0.334506	0.495283	0.495283	0.656845	0.656845	0.794221	0.794221	0.892826	0.892826	0.952279	0.952279	0.98215	0.98215	0.99451	0.99451	0.99865	0.99865	0.999745	0.999745	0.999966	0.999968	1	
0	1.56596e-05	0.000131102	0.000132471	0.000741546	0.000741603	0.00318982	0.00318982	0.0109804	0.0109804	0.0311113	0.0311113	0.0740986	0.0740986	0.150894	0.150894	0.266651	0.266651	0.414698	0.414698	0.575867	0.575867	0.725366	0.725366	0.843403	0.843403	0.92248	0.92248	0.967178	0.967178	0.988315	0.988315	0.996575	0.996575	0.999197	0.999197	0.999855	0.999857	0.999983	1	
0	6.53913e-05	7.39229e-05	0.00043558	0.000436294	0.0019627	0.00196272	0.00707561	0.00707561	0.0210213	0.0210213	0.0525525	0.0525525	0.112403	0.112403	0.208632	0.208632	0.340494	0.340494	0.495086	0.495086	0.650434	0.650434	0.784241	0.784241	0.882845	0.882845	0.944774	0.944774	0.977721	0.977721	0.992435	0.992435	0.997883	0.997883	0.999525	0.999526	0.999919	0.999928	1	
0	3.68713e-05	0.000250034	0.000254667	0.00119728	0.00119765	0.00451292	0.00451293	0.0140314	0.0140314	0.0367485	0.0367485	0.0824047	0.0824047	0.1604	0.1604	0.274402	0.274402	0.417602	0.417602	0.572571	0.572571	0.717174	0.717174	0.833423	0.833423	0.913734	0.913734	0.961207	0.961207	0.98506	0.98506	0.995152	0.995152	0.998702	0.998702	0.999721	0.999727	0.999959	1	
