0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	8.99252e-78	0.25	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
0	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	1.34883e-77	0.125	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
0	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	1.57362e-77	0.0625	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	
0	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	1.68602e-77	0.03125	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	
0	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	1.74221e-77	0.015625	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	
0	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	1.77031e-77	0.0078125	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	
0	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	1.78436e-77	0.00390625	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	
0	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	1.79139e-77	0.00195312	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	
0	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	1.7949e-77	0.000976562	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	0.00195312	
